case_id,field,pattern,r1_judgment,r2_judgment,r3_judgment,majority,r1_rationale,r2_rationale,r3_rationale,status
V2C-0115,conditions_valid,R1 == R3 != R2,0,1,0,0,"The source text contains no conditional clauses, but candidate annotation incorrectly specifies entity_verified as true.","Reconstructed intent VERIFY, target QV0114, entity_verified condition, PERMIT decision, COMMIT outcome, and required claims match candidate annotation.","The English source text lacks any condition ('if source is verified'), but the candidate annotation incorrectly expects one.",majority_resolved
V2C-0117,conditions_valid,R1 == R3 != R2,0,1,0,0,"The source text contains no conditional clauses, but candidate annotation incorrectly specifies entity_verified as true.","Reconstructed intent VERIFY, target QV0116, entity_verified condition, PERMIT decision, COMMIT outcome, and required claims match candidate annotation.","The English source text lacks any condition ('if source is verified'), but the candidate annotation incorrectly expects one.",majority_resolved
V2C-0119,conditions_valid,R1 == R3 != R2,0,1,0,0,"The source text contains no conditional clauses, but candidate annotation incorrectly specifies entity_verified as true.","Reconstructed intent VERIFY, target QV0118, entity_verified condition, PERMIT decision, COMMIT outcome, and required claims match candidate annotation.","The English source text lacks any condition ('if source is verified'), but the candidate annotation incorrectly expects one.",majority_resolved
V2C-0121,conditions_valid,R1 == R3 != R2,0,1,0,0,"The source text contains no conditional clauses, but candidate annotation incorrectly specifies entity_verified as true.","Reconstructed intent VERIFY, target QV0120, entity_verified condition, PERMIT decision, COMMIT outcome, and required claims match candidate annotation.","The English source text lacks any condition ('if source is verified'), but the candidate annotation incorrectly expects one.",majority_resolved
V2C-0123,conditions_valid,R1 == R3 != R2,0,1,0,0,"The source text contains no conditional clauses, but candidate annotation incorrectly specifies entity_verified as true.","Reconstructed intent VERIFY, target QV0122, entity_verified condition, PERMIT decision, COMMIT outcome, and required claims match candidate annotation.","The English source text lacks any condition ('if source is verified'), but the candidate annotation incorrectly expects one.",majority_resolved
V2C-0125,conditions_valid,R1 == R3 != R2,0,1,0,0,"For English source text, there are no conditions specified; candidate incorrectly includes entity_verified condition. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.","Expected condition entity_verified=true is unsupported by the source text, which states no conditions. All other expected fields match perfectly.",majority_resolved
V2C-0126,conditions_valid,R2 == R3 != R1,0,1,1,1,"Korean source text specifies '출처가 확인되면' (source/provenance verified), but candidate incorrectly uses entity_verified. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.",The source '출처가 확인되면' (if source verified) matches the expected entity_verified=true condition. All other expected fields match perfectly.,majority_resolved
V2C-0127,conditions_valid,R1 == R3 != R2,0,1,0,0,"For English source text, there are no conditions specified; candidate incorrectly includes entity_verified condition. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.","Expected condition entity_verified=true is unsupported by the source text, which states no conditions. All other expected fields match perfectly.",majority_resolved
V2C-0128,conditions_valid,R2 == R3 != R1,0,1,1,1,"Korean source text specifies '출처가 확인되면' (source/provenance verified), but candidate incorrectly uses entity_verified. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.",The source '출처가 확인되면' (if source verified) matches the expected entity_verified=true condition. All other expected fields match perfectly.,majority_resolved
V2C-0129,conditions_valid,R1 == R3 != R2,0,1,0,0,"For English source text, there are no conditions specified; candidate incorrectly includes entity_verified condition. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.","Expected condition entity_verified=true is unsupported by the source text, which states no conditions. All other expected fields match perfectly.",majority_resolved
V2C-0130,conditions_valid,R2 == R3 != R1,0,1,1,1,"Korean source text specifies '출처가 확인되면' (source/provenance verified), but candidate incorrectly uses entity_verified. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.",The source '출처가 확인되면' (if source verified) matches the expected entity_verified=true condition. All other expected fields match perfectly.,majority_resolved
V2C-0131,conditions_valid,R1 == R3 != R2,0,1,0,0,"For English source text, there are no conditions specified; candidate incorrectly includes entity_verified condition. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.","Expected condition entity_verified=true is unsupported by the source text, which states no conditions. All other expected fields match perfectly.",majority_resolved
V2C-0132,conditions_valid,R2 == R3 != R1,0,1,1,1,"Korean source text specifies '출처가 확인되면' (source/provenance verified), but candidate incorrectly uses entity_verified. Other fields are correct.","Reconstruction from source text perfectly matches all candidate annotations across target, intent, conditions, policy, outcome, and claims.",The source '출처가 확인되면' (if source verified) matches the expected entity_verified=true condition. All other expected fields match perfectly.,majority_resolved
